KO	GENE
ko04370	AYCG.ctg34.91
ko04370	AYCG.ctg23.38
ko04370	add.AYCG.ctg7.265
ko04370	AYCG.ctg23.224
ko04370	AYCG.ctg31.155
ko04370	AYCG.ctg5.74
ko04370	AYCG.ctg2.64
ko04370	AYCG.ctg1.315
ko04370	AYCG.ctg36.167
ko04370	AYCG.ctg10.461
ko04370	AYCG.ctg7.813
ko04370	AYCG.ctg16.63
ko04370	AYCG.ctg3.253
ko04370	AYCG.ctg49.23
ko04370	AYCG.ctg18.8
ko04370	AYCG.ctg34.462
ko04370	AYCG.ctg4.58
ko04370	AYCG.ctg102.6
ko04370	AYCG.ctg5.328
ko04370	AYCG.ctg3.503
ko04370	add.AYCG.ctg7.312
ko04370	AYCG.ctg29.6
ko04370	AYCG.ctg28.203
ko04370	AYCG.ctg41.22
ko04370	add.AYCG.ctg20.203
ko04370	AYCG.ctg56.39
ko04370	AYCG.ctg3.309
ko04370	AYCG.ctg2.753
ko04370	AYCG.ctg23.106
ko04370	AYCG.ctg5.1027
ko04370	AYCG.ctg27.112
ko04370	AYCG.ctg33.26
ko04370	AYCG.ctg10.438
ko04370	AYCG.ctg1.542
ko04370	AYCG.ctg14.243
ko04371	AYCG.ctg31.222
ko04371	AYCG.ctg11.73
ko04371	AYCG.ctg19.121
ko04371	AYCG.ctg13.83
ko04371	add.AYCG.ctg5.259
ko04371	AYCG.ctg28.89
ko04371	AYCG.ctg14.151
ko04371	add.AYCG.ctg2.7
ko04371	AYCG.ctg6.297
ko04371	AYCG.ctg24.357
ko04371	AYCG.ctg4.332
ko04371	add.AYCG.ctg2.160
ko04371	AYCG.ctg32.68
ko04371	AYCG.ctg1.405
ko04371	AYCG.ctg6.206
ko04371	AYCG.ctg32.181
ko04371	add.AYCG.ctg7.265
ko04371	add.AYCG.ctg2.126
ko04371	add.AYCG.ctg2.125
ko04371	add.AYCG.ctg18.10
ko04371	AYCG.ctg34.462
ko04371	AYCG.ctg6.298
ko04371	AYCG.ctg5.328
ko04371	add.AYCG.ctg20.203
ko04371	AYCG.ctg3.309
ko04371	AYCG.ctg21.536
ko04371	AYCG.ctg5.1027
ko04371	AYCG.ctg9.155
ko04371	AYCG.ctg15.51
ko04371	AYCG.ctg34.212
ko04371	AYCG.ctg14.187
ko04371	AYCG.ctg31.224
ko04371	AYCG.ctg6.295
ko04371	AYCG.ctg24.107
ko04371	add.AYCG.ctg19.91
ko04371	add.AYCG.ctg10.241
ko04371	add.AYCG.ctg10.58
ko04371	AYCG.ctg7.913
ko04371	add.AYCG.ctg34.85
ko04371	AYCG.ctg9.584
ko04371	AYCG.ctg5.74
ko04371	AYCG.ctg3.253
ko04371	add.AYCG.ctg10.96
ko04371	AYCG.ctg13.78
ko04371	AYCG.ctg22.133
ko04371	add.AYCG.ctg7.103
ko04371	AYCG.ctg36.44
ko04371	AYCG.ctg29.6
ko04371	AYCG.ctg56.39
ko04371	add.AYCG.ctg5.161
ko04371	AYCG.ctg37.71
ko04371	add.AYCG.ctg20.177
ko04371	AYCG.ctg34.213
ko04371	AYCG.ctg379.2
ko04371	add.AYCG.ctg3.193
ko04371	add.AYCG.ctg4.120
ko04371	add.AYCG.ctg2.162
ko04371	add.AYCG.ctg36.45
ko04371	AYCG.ctg2.342
ko04371	AYCG.ctg7.668
ko04371	AYCG.ctg24.114
ko04371	AYCG.ctg15.215
ko04371	AYCG.ctg31.167
ko04371	AYCG.ctg2.358
ko04371	add.AYCG.ctg47.23
ko04371	add.AYCG.ctg1.207
ko04371	add.AYCG.ctg5.335
ko04371	AYCG.ctg30.85
ko04371	AYCG.ctg57.2
ko04371	AYCG.ctg10.38
ko04371	AYCG.ctg9.173
ko04371	AYCG.ctg16.249
ko04371	AYCG.ctg20.586
ko04371	AYCG.ctg1.171
ko04371	AYCG.ctg2.157
ko04371	add.AYCG.ctg13.66
ko04371	AYCG.ctg2.300
ko04371	AYCG.ctg4.89
ko04371	AYCG.ctg29.116
ko04371	add.AYCG.ctg21.226
ko04371	add.AYCG.ctg32.70
ko04371	AYCG.ctg29.188
ko04371	add.AYCG.ctg5.154
ko04371	AYCG.ctg19.145
ko04371	AYCG.ctg5.441
ko04371	add.AYCG.ctg11.57
ko04371	AYCG.ctg9.112
ko04371	add.AYCG.ctg18.7
ko04371	add.AYCG.ctg2.177
ko04371	AYCG.ctg4.286
ko04371	AYCG.ctg4.288
ko04371	AYCG.ctg3.311
ko04371	add.AYCG.ctg38.18
ko04371	AYCG.ctg47.22
ko04371	AYCG.ctg7.753
ko04371	AYCG.ctg22.197
ko04371	AYCG.ctg20.419
ko04371	AYCG.ctg11.111
ko04371	add.AYCG.ctg29.113
ko04371	add.AYCG.ctg3.191
ko04371	AYCG.ctg10.233
ko04371	AYCG.ctg34.214
ko04371	AYCG.ctg1.36
ko04371	AYCG.ctg34.91
ko04371	AYCG.ctg36.114
ko04371	add.AYCG.ctg22.55
ko04371	add.AYCG.ctg1.32
ko04371	AYCG.ctg11.119
ko04371	add.AYCG.ctg36.96
ko04371	AYCG.ctg5.412
ko04371	add.AYCG.ctg1705.5
ko04371	AYCG.ctg20.284
ko04371	add.AYCG.ctg13.65
ko04371	AYCG.ctg34.417
ko04371	AYCG.ctg9.508
ko04371	add.AYCG.ctg36.109
ko04371	AYCG.ctg18.8
ko04371	add.AYCG.ctg38.29
ko04371	AYCG.ctg28.203
ko04371	add.AYCG.ctg36.108
ko04371	AYCG.ctg14.149
ko04371	AYCG.ctg5.878
ko04371	AYCG.ctg379.1
ko04371	AYCG.ctg5.370
ko04371	AYCG.ctg14.243
ko04371	AYCG.ctg27.91
ko04630	add.AYCG.ctg1264.2
ko04630	AYCG.ctg6.220
ko04630	AYCG.ctg25.326
ko04630	AYCG.ctg14.466
ko04630	AYCG.ctg14.467
ko04630	add.AYCG.ctg2.125
ko04630	AYCG.ctg14.224
ko04630	AYCG.ctg37.106
ko04630	AYCG.ctg28.213
ko04630	AYCG.ctg1.45
ko04630	AYCG.ctg4.286
ko04630	AYCG.ctg7.10
ko04630	AYCG.ctg32.260
ko04630	AYCG.ctg6.1
ko04630	AYCG.ctg1.651
ko04064	AYCG.ctg7.690
ko04064	AYCG.ctg33.88
ko04064	add.AYCG.ctg175.3
ko04064	add.AYCG.ctg34.100
ko04064	AYCG.ctg20.36
ko04064	AYCG.ctg10.265
ko04064	add.AYCG.ctg269.2
ko04064	AYCG.ctg39.23
ko04064	AYCG.ctg391.1
ko04064	AYCG.ctg13.155
ko04064	AYCG.ctg5.71
ko04064	add.AYCG.ctg4.129
ko04064	AYCG.ctg36.23
ko04064	AYCG.ctg50.22
ko04064	add.AYCG.ctg34.46
ko04064	add.AYCG.ctg4.33
ko04064	AYCG.ctg9.499
ko04064	add.AYCG.ctg13.81
ko04064	AYCG.ctg1.12
ko04064	AYCG.ctg23.313
ko04064	AYCG.ctg38.106
ko04064	AYCG.ctg32.139
ko04064	AYCG.ctg23.47
ko04064	add.AYCG.ctg210.2
ko04064	AYCG.ctg34.170
ko04064	AYCG.ctg36.141
ko04064	add.AYCG.ctg8.50
ko04064	add.AYCG.ctg5.130
ko04064	add.AYCG.ctg34.127
ko04064	add.AYCG.ctg11.5
ko04064	add.AYCG.ctg14.50
ko04064	add.AYCG.ctg6.119
ko04064	AYCG.ctg691.1
ko04064	AYCG.ctg1.52
ko04064	add.AYCG.ctg36.26
ko04064	AYCG.ctg7.645
ko04064	AYCG.ctg34.448
ko04064	AYCG.ctg18.241
ko04064	AYCG.ctg97.17
ko04064	AYCG.ctg1.269
ko04064	AYCG.ctg23.272
ko04064	AYCG.ctg5.976
ko04064	add.AYCG.ctg36.105
ko04064	AYCG.ctg24.199
ko04064	AYCG.ctg7.410
ko04064	add.AYCG.ctg834.1
ko04064	AYCG.ctg24.189
ko04064	add.AYCG.ctg2.221
ko04064	AYCG.ctg7.446
ko04064	add.AYCG.ctg54.5
ko04064	add.AYCG.ctg25.112
ko04064	add.AYCG.ctg6.120
ko04064	AYCG.ctg20.93
ko04064	AYCG.ctg1.403
ko04064	AYCG.ctg59.37
ko04064	AYCG.ctg3.377
ko04064	AYCG.ctg24.419
ko04064	add.AYCG.ctg20.182
ko04064	add.AYCG.ctg36.36
ko04064	AYCG.ctg7.181
ko04064	AYCG.ctg11.79
ko04064	add.AYCG.ctg29.114
ko04064	AYCG.ctg7.344
ko04064	AYCG.ctg34.294
ko04064	AYCG.ctg20.153
ko04064	add.AYCG.ctg2.137
ko04064	add.AYCG.ctg47.20
ko04064	add.AYCG.ctg24.98
ko04064	AYCG.ctg3.406
ko04064	add.AYCG.ctg29.100
ko04064	add.AYCG.ctg1.261
ko04064	AYCG.ctg97.2
ko04064	add.AYCG.ctg34.159
ko04064	add.AYCG.ctg25.163
ko04064	AYCG.ctg4.219
ko04064	AYCG.ctg56.14
ko04064	AYCG.ctg32.288
ko04064	add.AYCG.ctg1036.3
ko04064	AYCG.ctg16.251
ko04064	AYCG.ctg24.226
ko04064	add.AYCG.ctg34.98
ko04064	AYCG.ctg34.422
ko04064	AYCG.ctg36.170
ko04064	AYCG.ctg12.183
ko04064	AYCG.ctg20.158
ko04064	add.AYCG.ctg1036.2
ko04064	AYCG.ctg20.352
ko04064	AYCG.ctg34.621
ko04064	AYCG.ctg30.108
ko04064	AYCG.ctg714.1
ko04064	add.AYCG.ctg14.145
ko04064	AYCG.ctg14.105
ko04064	AYCG.ctg17.193
ko04064	add.AYCG.ctg2.222
ko04064	add.AYCG.ctg12.63
ko04064	AYCG.ctg7.1134
ko04064	add.AYCG.ctg36.38
ko04064	AYCG.ctg24.142
ko04064	add.AYCG.ctg20.58
ko04064	add.AYCG.ctg97.4
ko04064	AYCG.ctg1681.1
ko04064	AYCG.ctg3.436
ko04064	add.AYCG.ctg37.48
ko04064	add.AYCG.ctg10.168
ko04064	add.AYCG.ctg7.391
ko04064	add.AYCG.ctg6.41
ko04064	AYCG.ctg8.92
ko04064	add.AYCG.ctg97.5
ko04064	add.AYCG.ctg8.85
ko04064	add.AYCG.ctg29.23
ko04064	AYCG.ctg24.77
ko04064	AYCG.ctg12.264
ko04064	add.AYCG.ctg18.107
ko04064	AYCG.ctg20.203
ko04064	add.AYCG.ctg18.103
ko04064	AYCG.ctg21.351
ko04064	add.AYCG.ctg8.54
ko04064	add.AYCG.ctg2.139
ko04064	AYCG.ctg31.330
ko04064	AYCG.ctg14.299
ko04064	AYCG.ctg14.298
ko04064	add.AYCG.ctg41.31
ko04064	AYCG.ctg2.231
ko04064	add.AYCG.ctg31.50
ko04064	AYCG.ctg11.62
ko04064	AYCG.ctg13.153
ko04064	add.AYCG.ctg9.153
ko04064	AYCG.ctg2.62
ko04064	add.AYCG.ctg6.95
ko04064	AYCG.ctg12.325
ko04064	AYCG.ctg25.479
ko04064	AYCG.ctg1.230
ko04064	add.AYCG.ctg10.169
ko04064	AYCG.ctg37.88
ko04064	AYCG.ctg7.742
ko04064	add.AYCG.ctg12.114
ko04064	add.AYCG.ctg3.48
ko04064	AYCG.ctg33.23
ko04064	add.AYCG.ctg34.125
ko04064	add.AYCG.ctg31.127
ko04064	AYCG.ctg10.379
ko04064	AYCG.ctg24.326
ko04064	add.AYCG.ctg34.60
ko04064	AYCG.ctg34.102
ko04064	AYCG.ctg69.16
ko04064	add.AYCG.ctg7.249
ko04064	add.AYCG.ctg24.85
ko04064	AYCG.ctg4.504
ko04064	add.AYCG.ctg10.24
ko04064	AYCG.ctg11.115
ko04064	add.AYCG.ctg973.1
ko04064	AYCG.ctg23.222
ko04064	add.AYCG.ctg2.138
ko04064	AYCG.ctg1.302
ko04064	AYCG.ctg22.51
ko04064	AYCG.ctg5.463
ko04064	add.AYCG.ctg2.169
ko04064	AYCG.ctg2.365
ko04064	AYCG.ctg3.283
ko04064	add.AYCG.ctg25.64
ko04064	AYCG.ctg8.104
ko04064	add.AYCG.ctg15.30
ko04064	AYCG.ctg19.260
ko04064	AYCG.ctg12.281
ko04064	AYCG.ctg10.430
ko04064	AYCG.ctg36.63
ko04064	AYCG.ctg24.458
ko04064	add.AYCG.ctg5.71
ko04064	AYCG.ctg7.201
ko04064	add.AYCG.ctg34.66
ko04064	add.AYCG.ctg11.44
ko04064	add.AYCG.ctg10.64
ko04064	AYCG.ctg5.728
ko04064	AYCG.ctg1.536
ko04064	AYCG.ctg33.9
ko04064	add.AYCG.ctg34.124
ko04064	AYCG.ctg30.105
ko04064	AYCG.ctg6.405
ko04064	AYCG.ctg6.402
ko04064	add.AYCG.ctg175.2
ko04064	AYCG.ctg17.155
ko04064	AYCG.ctg3.590
ko04064	AYCG.ctg17.251
ko04064	add.AYCG.ctg1.89
ko04064	add.AYCG.ctg21.28
ko04064	AYCG.ctg24.133
ko04064	AYCG.ctg11.37
ko04064	AYCG.ctg56.1
ko04064	AYCG.ctg20.51
ko04064	AYCG.ctg13.18
ko04064	add.AYCG.ctg58.3
ko04064	AYCG.ctg31.202
ko04064	AYCG.ctg5.819
ko04064	AYCG.ctg58.15
ko04064	AYCG.ctg14.136
ko04064	AYCG.ctg1.432
ko04064	AYCG.ctg31.176
ko04064	AYCG.ctg25.314
ko04064	AYCG.ctg49.71
ko04064	add.AYCG.ctg30.71
ko04064	AYCG.ctg27.58
ko04064	AYCG.ctg4.320
ko04064	add.AYCG.ctg20.134
ko04064	add.AYCG.ctg605.1
ko04064	AYCG.ctg14.252
ko04064	add.AYCG.ctg7.333
ko04064	AYCG.ctg21.143
ko04064	add.AYCG.ctg25.65
ko04064	AYCG.ctg18.55
ko04064	AYCG.ctg4.554
ko04064	AYCG.ctg3.267
ko04064	AYCG.ctg20.439
ko04064	add.AYCG.ctg65.7
ko04064	AYCG.ctg12.221
ko04064	AYCG.ctg16.161
ko04064	AYCG.ctg7.396
ko04064	AYCG.ctg26.71
ko04064	add.AYCG.ctg175.1
ko04064	add.AYCG.ctg31.22
ko04064	AYCG.ctg10.543
ko04064	AYCG.ctg65.18
ko04064	add.AYCG.ctg24.156
ko04064	add.AYCG.ctg24.119
ko04064	add.AYCG.ctg34.122
ko04064	AYCG.ctg24.287
ko04064	AYCG.ctg10.117
ko04064	AYCG.ctg39.68
ko04064	add.AYCG.ctg9.164
ko04064	AYCG.ctg8.152
ko04064	AYCG.ctg3.123
ko04064	AYCG.ctg10.363
ko04064	AYCG.ctg15.96
ko04064	AYCG.ctg498.1
ko04064	AYCG.ctg5.685
ko04064	AYCG.ctg24.296
ko04064	add.AYCG.ctg1299.1
ko04064	AYCG.ctg5.330
ko04064	add.AYCG.ctg29.101
ko04064	AYCG.ctg38.108
ko04064	add.AYCG.ctg2.396
ko04064	AYCG.ctg66.2
ko04064	AYCG.ctg1.243
ko04064	AYCG.ctg57.72
ko04064	add.AYCG.ctg7.315
ko04064	add.AYCG.ctg9.12
ko04064	AYCG.ctg6.163
ko04064	AYCG.ctg1.196
ko04064	add.AYCG.ctg9.83
ko04064	AYCG.ctg36.67
ko04064	add.AYCG.ctg6.63
ko04064	AYCG.ctg14.107
ko04064	add.AYCG.ctg34.113
ko04064	AYCG.ctg18.226
ko04064	AYCG.ctg34.120
ko04064	AYCG.ctg27.184
ko04064	add.AYCG.ctg20.129
ko04064	add.AYCG.ctg4.144
ko04064	AYCG.ctg1.492
ko04064	add.AYCG.ctg34.72
ko04064	AYCG.ctg36.171
ko04064	AYCG.ctg3.467
ko04064	AYCG.ctg1.60
ko04064	AYCG.ctg28.248
ko04064	add.AYCG.ctg2.136
ko04064	AYCG.ctg22.122
ko04064	AYCG.ctg34.126
ko04064	add.AYCG.ctg33.75
ko04064	add.AYCG.ctg30.76
ko04064	AYCG.ctg18.210
ko04064	add.AYCG.ctg23.79
ko04064	AYCG.ctg7.1045
ko04064	add.AYCG.ctg12.141
ko04064	add.AYCG.ctg24.115
ko04064	AYCG.ctg25.266
ko04064	AYCG.ctg22.182
ko04064	add.AYCG.ctg39.32
ko04064	add.AYCG.ctg50.39
ko04064	AYCG.ctg24.227
ko04064	add.AYCG.ctg239.1
ko04064	AYCG.ctg51.59
ko04064	add.AYCG.ctg7.436
ko04064	add.AYCG.ctg13.32
ko04064	AYCG.ctg12.314
ko04064	AYCG.ctg20.78
ko04064	add.AYCG.ctg491.1
ko04064	AYCG.ctg38.63
ko04064	add.AYCG.ctg14.75
ko04064	add.AYCG.ctg2.220
ko04064	add.AYCG.ctg13.80
ko04064	AYCG.ctg40.35
ko04064	AYCG.ctg32.250
ko04064	AYCG.ctg7.1130
ko04064	AYCG.ctg5.311
ko04064	add.AYCG.ctg445.1
ko04064	add.AYCG.ctg37.53
ko04064	add.AYCG.ctg2.395
ko04064	AYCG.ctg34.118
ko04064	add.AYCG.ctg34.128
ko04064	AYCG.ctg4.86
ko04064	AYCG.ctg56.23
ko04064	AYCG.ctg8.94
ko04064	add.AYCG.ctg20.222
ko04064	add.AYCG.ctg8.52
ko04064	add.AYCG.ctg30.55
ko04064	AYCG.ctg24.430
ko04064	AYCG.ctg1.650
ko04064	AYCG.ctg15.97
ko04064	AYCG.ctg6.72
ko04064	AYCG.ctg18.46
ko04064	AYCG.ctg3.268
ko04064	AYCG.ctg46.56
ko04064	AYCG.ctg6.404
ko04064	AYCG.ctg13.12
ko04064	AYCG.ctg11.35
ko04064	add.AYCG.ctg3.201
ko04064	AYCG.ctg8.147
ko04064	AYCG.ctg17.157
ko04064	AYCG.ctg1.445
ko04064	add.AYCG.ctg175.4
ko04064	AYCG.ctg3.646
ko04064	AYCG.ctg7.1148
ko04064	add.AYCG.ctg2.135
ko04064	add.AYCG.ctg25.98
ko04064	AYCG.ctg6.327
ko04064	add.AYCG.ctg1553.1
ko04064	AYCG.ctg27.185
ko04064	add.AYCG.ctg3.101
ko04064	AYCG.ctg23.131
ko04064	AYCG.ctg9.31
ko04064	add.AYCG.ctg7.87
ko04064	add.AYCG.ctg24.118
ko04064	AYCG.ctg36.191
ko04064	add.AYCG.ctg39.38
ko04064	AYCG.ctg7.517
ko04064	AYCG.ctg36.126
ko04064	AYCG.ctg30.104
ko04064	AYCG.ctg22.192
ko04064	add.AYCG.ctg7.175
ko04064	AYCG.ctg34.335
ko04064	AYCG.ctg37.153
ko04064	add.AYCG.ctg37.54
ko04064	AYCG.ctg2.433
ko04064	add.AYCG.ctg51.5
ko04064	AYCG.ctg25.87
ko04064	AYCG.ctg2.350
ko04064	AYCG.ctg7.512
ko04064	add.AYCG.ctg4.253
ko04064	add.AYCG.ctg64.9
ko04064	AYCG.ctg17.235
ko04064	AYCG.ctg2.159
ko04064	AYCG.ctg2.504
ko04064	AYCG.ctg23.46
ko04064	add.AYCG.ctg39.37
ko04064	add.AYCG.ctg8.65
ko04064	add.AYCG.ctg9.132
ko04064	add.AYCG.ctg10.163
ko04064	AYCG.ctg18.228
ko04064	add.AYCG.ctg17.80
ko04064	AYCG.ctg36.101
ko04064	AYCG.ctg34.193
ko04064	AYCG.ctg36.169
ko04064	add.AYCG.ctg9.7
ko04064	AYCG.ctg34.264
ko04064	AYCG.ctg5.710
ko04064	AYCG.ctg5.670
ko04064	AYCG.ctg2.154
ko04064	add.AYCG.ctg36.37
ko04064	add.AYCG.ctg97.7
ko04064	AYCG.ctg28.170
ko04064	AYCG.ctg2.29
ko04064	AYCG.ctg31.324
ko04064	AYCG.ctg4.353
ko04064	add.AYCG.ctg21.65
ko04064	add.AYCG.ctg50.5
ko04064	add.AYCG.ctg34.115
ko04064	add.AYCG.ctg97.3
ko04064	AYCG.ctg36.100
ko04064	AYCG.ctg27.122
ko04064	add.AYCG.ctg2.140
ko04064	add.AYCG.ctg9.177
ko04064	AYCG.ctg49.31
ko04064	AYCG.ctg48.1
ko04064	add.AYCG.ctg2.225
ko04064	AYCG.ctg32.87
ko04064	AYCG.ctg34.284
ko04064	AYCG.ctg14.197
ko04064	AYCG.ctg311.1
ko04064	AYCG.ctg28.36
ko04064	AYCG.ctg56.3
ko04064	AYCG.ctg15.218
ko04064	AYCG.ctg24.216
ko04064	add.AYCG.ctg61.2
ko04064	AYCG.ctg30.3
ko04064	AYCG.ctg2.354
ko04064	add.AYCG.ctg34.160
ko04064	add.AYCG.ctg1036.1
ko04064	AYCG.ctg33.32
ko04064	add.AYCG.ctg15.41
ko04064	add.AYCG.ctg9.6
ko04064	add.AYCG.ctg17.85
ko04064	AYCG.ctg21.550
ko04064	AYCG.ctg17.156
ko04064	AYCG.ctg754.1
ko04064	AYCG.ctg9.24
ko04064	add.AYCG.ctg8.53
ko04064	AYCG.ctg10.444
ko04064	add.AYCG.ctg4.170
ko04064	AYCG.ctg18.229
ko04064	add.AYCG.ctg43.16
ko04064	add.AYCG.ctg10.141
ko04064	add.AYCG.ctg2.47
ko04064	AYCG.ctg45.11
ko04064	add.AYCG.ctg7.308
ko04064	add.AYCG.ctg20.152
ko04064	AYCG.ctg5.32
ko04064	AYCG.ctg21.208
ko04064	AYCG.ctg5.553
ko04064	AYCG.ctg7.257
ko04064	AYCG.ctg20.74
ko04064	AYCG.ctg51.27
ko04064	AYCG.ctg29.143
ko04064	AYCG.ctg36.168
ko04064	AYCG.ctg37.13
ko04064	AYCG.ctg14.26
ko04064	AYCG.ctg11.38
ko04064	AYCG.ctg10.15
ko04064	add.AYCG.ctg30.72
ko04064	AYCG.ctg7.454
ko04064	AYCG.ctg11.250
ko04064	add.AYCG.ctg5.231
ko04064	AYCG.ctg14.130
ko04064	AYCG.ctg3.348
ko04064	add.AYCG.ctg50.6
ko04064	add.AYCG.ctg39.20
ko04064	add.AYCG.ctg11.93
ko04064	AYCG.ctg20.453
ko04064	AYCG.ctg22.205
ko04064	add.AYCG.ctg39.39
ko04064	AYCG.ctg2.12
ko04064	AYCG.ctg39.24
ko04064	add.AYCG.ctg5.72
ko04064	add.AYCG.ctg40.28
ko04064	add.AYCG.ctg34.118
ko04064	AYCG.ctg4.56
ko04064	AYCG.ctg25.188
ko04064	add.AYCG.ctg5.368
ko04064	AYCG.ctg20.35
ko04064	add.AYCG.ctg18.105
ko04064	add.AYCG.ctg34.70
ko04064	AYCG.ctg5.323
ko04064	AYCG.ctg9.313
ko04064	AYCG.ctg4.321
ko04064	add.AYCG.ctg3.171
ko04064	AYCG.ctg20.564
ko04064	add.AYCG.ctg4.193
ko04064	AYCG.ctg1.778
ko04064	add.AYCG.ctg20.145
ko04064	AYCG.ctg7.59
ko04064	AYCG.ctg46.20
ko04064	AYCG.ctg57.20
ko04064	AYCG.ctg9.673
ko04064	AYCG.ctg20.378
ko04064	add.AYCG.ctg14.107
ko04064	AYCG.ctg32.227
ko04064	AYCG.ctg9.320
ko04064	AYCG.ctg21.354
ko04064	add.AYCG.ctg32.37
ko04064	AYCG.ctg5.84
ko04064	add.AYCG.ctg23.146
ko04064	add.AYCG.ctg20.140
ko04064	AYCG.ctg498.2
ko04064	AYCG.ctg11.36
ko04064	AYCG.ctg311.2
ko04064	add.AYCG.ctg269.1
ko04064	AYCG.ctg1.165
ko04064	AYCG.ctg14.289
ko04064	add.AYCG.ctg7.270
ko04064	AYCG.ctg36.70
ko04064	AYCG.ctg13.183
ko04064	AYCG.ctg7.717
ko04064	add.AYCG.ctg3.51
ko04064	AYCG.ctg4.430
ko04064	add.AYCG.ctg34.12
ko04064	AYCG.ctg4.4
ko04064	AYCG.ctg1.680
ko04064	AYCG.ctg6.251
ko04064	AYCG.ctg11.22
ko04064	add.AYCG.ctg13.96
ko04064	add.AYCG.ctg14.46
ko04064	AYCG.ctg2.545
ko04064	AYCG.ctg29.71
ko04064	AYCG.ctg3.644
ko04064	AYCG.ctg10.381
ko04064	AYCG.ctg21.25
ko04064	AYCG.ctg21.193
ko04064	AYCG.ctg6.164
ko04064	add.AYCG.ctg30.64
ko04064	AYCG.ctg20.493
ko04064	AYCG.ctg13.185
ko04064	add.AYCG.ctg29.99
ko04064	add.AYCG.ctg22.71
ko04064	AYCG.ctg39.67
ko04064	AYCG.ctg19.10
ko04064	add.AYCG.ctg40.25
ko04064	AYCG.ctg9.722
ko04064	AYCG.ctg30.165
ko04064	AYCG.ctg4.350
ko04064	add.AYCG.ctg22.32
ko04064	add.AYCG.ctg11.88
ko04064	AYCG.ctg9.307
ko04064	add.AYCG.ctg23.22
ko04064	add.AYCG.ctg1.57
ko04064	AYCG.ctg38.22
ko04064	AYCG.ctg30.113
ko04064	add.AYCG.ctg31.51
ko04064	add.AYCG.ctg30.74
ko04064	AYCG.ctg12.238
ko04064	AYCG.ctg14.336
ko04064	AYCG.ctg31.264
ko04064	AYCG.ctg96.15
ko04064	AYCG.ctg43.37
ko04064	AYCG.ctg56.2
ko04064	add.AYCG.ctg7.5
ko04064	AYCG.ctg36.80
ko04064	add.AYCG.ctg23.139
ko04064	AYCG.ctg7.173
ko04064	AYCG.ctg20.346
ko04064	AYCG.ctg27.123
ko04064	add.AYCG.ctg53.13
ko04064	add.AYCG.ctg34.120
ko04064	add.AYCG.ctg5.67
ko04064	AYCG.ctg7.1030
ko04064	add.AYCG.ctg18.104
ko04064	AYCG.ctg20.34
ko04064	AYCG.ctg3.104
ko04064	AYCG.ctg15.69
ko04064	AYCG.ctg21.164
ko04064	AYCG.ctg4.562
ko04064	AYCG.ctg5.758
ko04064	AYCG.ctg4.431
ko04064	add.AYCG.ctg36.39
ko04064	add.AYCG.ctg10.225
ko04064	add.AYCG.ctg2.204
ko04064	AYCG.ctg32.380
ko04064	AYCG.ctg16.94
ko04064	AYCG.ctg46.92
ko04064	AYCG.ctg17.172
ko04668	AYCG.ctg7.668
ko04668	AYCG.ctg15.51
ko04668	AYCG.ctg39.51
ko04668	AYCG.ctg2.330
ko04668	AYCG.ctg13.41
ko04668	AYCG.ctg30.85
ko04668	AYCG.ctg4.322
ko04668	AYCG.ctg20.586
ko04668	AYCG.ctg24.357
ko04668	AYCG.ctg32.68
ko04668	AYCG.ctg1.405
ko04668	AYCG.ctg6.206
ko04668	AYCG.ctg5.119
ko04668	AYCG.ctg34.91
ko04668	AYCG.ctg27.63
ko04668	add.AYCG.ctg7.265
ko04668	AYCG.ctg5.74
ko04668	AYCG.ctg31.68
ko04668	AYCG.ctg3.253
ko04668	AYCG.ctg18.8
ko04668	AYCG.ctg34.462
ko04668	AYCG.ctg5.328
ko04668	AYCG.ctg51.49
ko04668	AYCG.ctg21.261
ko04668	AYCG.ctg29.6
ko04668	AYCG.ctg28.203
ko04668	add.AYCG.ctg20.203
ko04668	AYCG.ctg56.39
ko04668	AYCG.ctg3.309
ko04668	AYCG.ctg3.267
ko04668	AYCG.ctg5.1027
ko04668	AYCG.ctg14.243
ko04066	add.AYCG.ctg1264.2
ko04066	AYCG.ctg19.121
ko04066	AYCG.ctg25.278
ko04066	AYCG.ctg22.149
ko04066	AYCG.ctg59.39
ko04066	AYCG.ctg1.150
ko04066	AYCG.ctg3.313
ko04066	AYCG.ctg2.109
ko04066	AYCG.ctg8.9
ko04066	add.AYCG.ctg28.61
ko04066	AYCG.ctg4.534
ko04066	AYCG.ctg16.258
ko04066	AYCG.ctg7.577
ko04066	AYCG.ctg24.357
ko04066	AYCG.ctg32.68
ko04066	AYCG.ctg1.405
ko04066	AYCG.ctg6.206
ko04066	AYCG.ctg47.65
ko04066	AYCG.ctg4.140
ko04066	AYCG.ctg34.132
ko04066	add.AYCG.ctg7.265
ko04066	AYCG.ctg14.414
ko04066	add.AYCG.ctg2.125
ko04066	AYCG.ctg7.815
ko04066	AYCG.ctg47.27
ko04066	AYCG.ctg34.462
ko04066	AYCG.ctg17.103
ko04066	AYCG.ctg12.64
ko04066	AYCG.ctg5.328
ko04066	AYCG.ctg1.651
ko04066	AYCG.ctg22.170
ko04066	AYCG.ctg3.624
ko04066	AYCG.ctg3.177
ko04066	AYCG.ctg17.42
ko04066	add.AYCG.ctg20.203
ko04066	AYCG.ctg3.309
