GO	GENE	CLASS
GO:0006614	AYCG.ctg1.806	biological_process
GO:0017111	AYCG.ctg1.806	molecular_function
GO:0003724	AYCG.ctg1.806	molecular_function
GO:0003723	AYCG.ctg1.806	molecular_function
GO:0016887	AYCG.ctg1.806	molecular_function
GO:0004386	AYCG.ctg1.806	molecular_function
GO:0005524	AYCG.ctg1.806	molecular_function
GO:0005525	AYCG.ctg1.806	molecular_function
GO:0005515	AYCG.ctg7.115	molecular_function
GO:0004519	AYCG.ctg20.496	molecular_function
GO:0016787	AYCG.ctg20.496	molecular_function
GO:0003676	AYCG.ctg20.496	molecular_function
GO:0005524	AYCG.ctg20.496	molecular_function
GO:0003677	AYCG.ctg20.496	molecular_function
GO:0016021	AYCG.ctg5.693	cellular_component
GO:0009058	AYCG.ctg8.121	biological_process
GO:0030170	AYCG.ctg8.121	molecular_function
GO:0003964	AYCG.ctg9.352	molecular_function
GO:0034968	AYCG.ctg21.209	biological_process
GO:0018024	AYCG.ctg21.209	molecular_function
GO:0008270	AYCG.ctg21.209	molecular_function
GO:0005515	AYCG.ctg21.209	molecular_function
GO:0005634	AYCG.ctg21.209	cellular_component
GO:0006351	AYCG.ctg36.150	biological_process
GO:0003899	AYCG.ctg36.150	molecular_function
GO:0003677	AYCG.ctg36.150	molecular_function
GO:0055085	add.AYCG.ctg11.107	biological_process
GO:0010756	add.AYCG.ctg11.107	biological_process
GO:0022857	add.AYCG.ctg11.107	molecular_function
GO:0016020	add.AYCG.ctg11.107	cellular_component
GO:0005887	add.AYCG.ctg11.107	cellular_component
GO:0046912	AYCG.ctg23.152	molecular_function
GO:0031167	AYCG.ctg5.267	biological_process
GO:0008990	AYCG.ctg5.267	molecular_function
GO:0008168	AYCG.ctg5.267	molecular_function
GO:0055114	add.AYCG.ctg7.381	biological_process
GO:0055114	add.AYCG.ctg21.60	biological_process
GO:0006979	add.AYCG.ctg21.60	biological_process
GO:0004601	add.AYCG.ctg21.60	molecular_function
GO:0020037	add.AYCG.ctg21.60	molecular_function
GO:0010274	add.AYCG.ctg21.268	biological_process
GO:0006355	add.AYCG.ctg24.150	biological_process
GO:0043565	add.AYCG.ctg24.150	molecular_function
GO:0003677	add.AYCG.ctg24.150	molecular_function
GO:0008270	add.AYCG.ctg24.150	molecular_function
GO:0008295	add.AYCG.ctg57.6	biological_process
GO:0006597	add.AYCG.ctg57.6	biological_process
GO:0004014	add.AYCG.ctg57.6	molecular_function
GO:0055085	AYCG.ctg1.317	biological_process
GO:0022857	AYCG.ctg1.317	molecular_function
GO:0016020	AYCG.ctg1.317	cellular_component
GO:0005515	add.AYCG.ctg24.45	molecular_function
GO:0055114	add.AYCG.ctg31.139	biological_process
GO:0071949	add.AYCG.ctg31.139	molecular_function
GO:0016491	add.AYCG.ctg31.139	molecular_function
GO:0003924	AYCG.ctg10.26	molecular_function
GO:0005524	AYCG.ctg10.26	molecular_function
GO:0005525	AYCG.ctg10.26	molecular_function
GO:0005975	add.AYCG.ctg1.62	biological_process
GO:0006073	add.AYCG.ctg1.62	biological_process
GO:0016762	add.AYCG.ctg1.62	molecular_function
GO:0004553	add.AYCG.ctg1.62	molecular_function
GO:0005618	add.AYCG.ctg1.62	cellular_component
GO:0048046	add.AYCG.ctg1.62	cellular_component
GO:0015986	AYCG.ctg31.217	biological_process
GO:0048193	AYCG.ctg31.217	biological_process
GO:0006886	AYCG.ctg31.217	biological_process
GO:0046933	AYCG.ctg31.217	molecular_function
GO:0005783	AYCG.ctg31.217	cellular_component
GO:0019028	AYCG.ctg31.217	cellular_component
GO:0017119	AYCG.ctg31.217	cellular_component
GO:0006520	AYCG.ctg8.103	biological_process
GO:0009058	AYCG.ctg8.103	biological_process
GO:0016829	AYCG.ctg8.103	molecular_function
GO:0030170	AYCG.ctg8.103	molecular_function
GO:0003677	add.AYCG.ctg7.43	molecular_function
GO:0006338	add.AYCG.ctg7.232	biological_process
GO:0043486	add.AYCG.ctg7.232	biological_process
GO:0006270	add.AYCG.ctg7.232	biological_process
GO:0006355	add.AYCG.ctg7.232	biological_process
GO:0016485	add.AYCG.ctg7.232	biological_process
GO:0004190	add.AYCG.ctg7.232	molecular_function
GO:0032040	add.AYCG.ctg7.232	cellular_component
GO:0016021	add.AYCG.ctg7.232	cellular_component
GO:0005634	add.AYCG.ctg7.232	cellular_component
GO:0055114	AYCG.ctg9.285	biological_process
GO:0016491	AYCG.ctg9.285	molecular_function
GO:0006412	AYCG.ctg5.741	biological_process
GO:0004386	AYCG.ctg5.741	molecular_function
GO:0003735	AYCG.ctg5.741	molecular_function
GO:0003676	AYCG.ctg5.741	molecular_function
GO:0005524	AYCG.ctg5.741	molecular_function
GO:0005840	AYCG.ctg5.741	cellular_component
GO:0000160	add.AYCG.ctg9.80	biological_process
GO:0005524	add.AYCG.ctg666.12	molecular_function
GO:0003676	add.AYCG.ctg666.12	molecular_function
GO:0005543	AYCG.ctg8.77	molecular_function
GO:0045454	AYCG.ctg21.257	biological_process
GO:0055114	AYCG.ctg21.257	biological_process
GO:0051287	AYCG.ctg21.257	molecular_function
GO:0016491	AYCG.ctg21.257	molecular_function
GO:0006313	add.AYCG.ctg5.114	biological_process
GO:0055085	AYCG.ctg4.444	biological_process
GO:0022857	AYCG.ctg4.444	molecular_function
GO:0016020	AYCG.ctg4.444	cellular_component
GO:0016787	AYCG.ctg4.116	molecular_function
GO:0005524	AYCG.ctg4.116	molecular_function
GO:0003677	AYCG.ctg4.116	molecular_function
GO:0046983	AYCG.ctg6.4	molecular_function
GO:0016747	AYCG.ctg13.19	molecular_function
GO:0032801	add.AYCG.ctg62.17	biological_process
GO:0019076	add.AYCG.ctg62.17	biological_process
GO:0015886	add.AYCG.ctg62.17	biological_process
GO:0017004	add.AYCG.ctg62.17	biological_process
GO:0005261	add.AYCG.ctg62.17	molecular_function
GO:0033644	add.AYCG.ctg62.17	cellular_component
GO:0016021	add.AYCG.ctg62.17	cellular_component
GO:0005737	AYCG.ctg7.16	cellular_component
GO:0006412	AYCG.ctg19.65	biological_process
GO:0034061	AYCG.ctg19.65	molecular_function
GO:0003735	AYCG.ctg19.65	molecular_function
GO:0003677	AYCG.ctg19.65	molecular_function
GO:0005840	AYCG.ctg19.65	cellular_component
GO:0055085	AYCG.ctg12.1	biological_process
GO:0042626	AYCG.ctg12.1	molecular_function
GO:0016301	AYCG.ctg12.1	molecular_function
GO:0003924	AYCG.ctg12.1	molecular_function
GO:0016765	AYCG.ctg12.1	molecular_function
GO:0016765	AYCG.ctg12.1	molecular_function
GO:0016887	AYCG.ctg12.1	molecular_function
GO:0005524	AYCG.ctg12.1	molecular_function
GO:0005525	AYCG.ctg12.1	molecular_function
GO:0016021	AYCG.ctg12.1	cellular_component
GO:0005515	AYCG.ctg3.262	molecular_function
GO:0006520	AYCG.ctg21.68	biological_process
GO:0006355	AYCG.ctg21.68	biological_process
GO:0009058	AYCG.ctg21.68	biological_process
GO:0016829	AYCG.ctg21.68	molecular_function
GO:0030170	AYCG.ctg21.68	molecular_function
GO:0003677	AYCG.ctg21.68	molecular_function
GO:0000160	AYCG.ctg1.685	biological_process
GO:0005789	AYCG.ctg25.17	cellular_component
GO:0055085	AYCG.ctg14.209	biological_process
GO:0015267	AYCG.ctg14.209	molecular_function
GO:0016020	AYCG.ctg14.209	cellular_component
GO:0003723	AYCG.ctg32.362	molecular_function
GO:0006412	AYCG.ctg39.52	biological_process
GO:0003735	AYCG.ctg39.52	molecular_function
GO:0005840	AYCG.ctg39.52	cellular_component
GO:0016021	AYCG.ctg28.275	cellular_component
GO:0005789	AYCG.ctg28.275	cellular_component
GO:0003677	AYCG.ctg36.162	molecular_function
GO:0006355	AYCG.ctg17.233	biological_process
GO:0005515	AYCG.ctg17.233	molecular_function
GO:0015693	AYCG.ctg12.306	biological_process
GO:0015095	AYCG.ctg12.306	molecular_function
GO:0016021	AYCG.ctg12.306	cellular_component
GO:0016020	AYCG.ctg12.306	cellular_component
GO:0007275	AYCG.ctg38.38	biological_process
GO:0005515	AYCG.ctg38.38	molecular_function
GO:0042600	AYCG.ctg38.38	cellular_component
GO:0006355	add.AYCG.ctg23.82	biological_process
GO:0003700	add.AYCG.ctg23.82	molecular_function
GO:0005515	AYCG.ctg46.89	molecular_function
GO:0016192	AYCG.ctg16.215	biological_process
GO:0031175	add.AYCG.ctg10.46	biological_process
GO:0005516	add.AYCG.ctg10.46	molecular_function
GO:0030507	add.AYCG.ctg10.46	molecular_function
GO:0016746	AYCG.ctg4.438	molecular_function
GO:0009058	AYCG.ctg31.72	biological_process
GO:0016846	AYCG.ctg31.72	molecular_function
GO:0030170	AYCG.ctg31.72	molecular_function
GO:0005515	AYCG.ctg5.940	molecular_function
GO:0016579	AYCG.ctg20.435	biological_process
GO:0004843	AYCG.ctg20.435	molecular_function
GO:0055114	AYCG.ctg43.84	biological_process
GO:0016702	AYCG.ctg43.84	molecular_function
GO:0034227	AYCG.ctg7.527	biological_process
GO:0005737	AYCG.ctg7.527	cellular_component
GO:0018342	AYCG.ctg30.133	biological_process
GO:0006338	AYCG.ctg30.133	biological_process
GO:0043486	AYCG.ctg30.133	biological_process
GO:0006270	AYCG.ctg30.133	biological_process
GO:0006355	AYCG.ctg30.133	biological_process
GO:0042802	AYCG.ctg30.133	molecular_function
GO:0005515	AYCG.ctg30.133	molecular_function
GO:0008318	AYCG.ctg30.133	molecular_function
GO:0005634	AYCG.ctg30.133	cellular_component
GO:0017003	add.AYCG.ctg14.199	biological_process
GO:0017004	add.AYCG.ctg14.199	biological_process
GO:0020037	add.AYCG.ctg14.199	molecular_function
GO:0016301	AYCG.ctg7.1029	molecular_function
GO:0006412	AYCG.ctg40.27	biological_process
GO:0003735	AYCG.ctg40.27	molecular_function
GO:0005840	AYCG.ctg40.27	cellular_component
GO:0006417	add.AYCG.ctg3.118	biological_process
GO:0016032	add.AYCG.ctg3.118	biological_process
GO:0005515	add.AYCG.ctg3.118	molecular_function
GO:0008270	add.AYCG.ctg3.118	molecular_function
GO:0045182	add.AYCG.ctg3.118	molecular_function
GO:0019031	add.AYCG.ctg3.118	cellular_component
GO:0006468	AYCG.ctg45.24	biological_process
GO:0004674	AYCG.ctg45.24	molecular_function
GO:0005524	AYCG.ctg45.24	molecular_function
GO:0004672	AYCG.ctg45.24	molecular_function
GO:0005634	AYCG.ctg45.24	cellular_component
GO:0006887	add.AYCG.ctg46.35	biological_process
GO:0000145	add.AYCG.ctg46.35	cellular_component
GO:0055114	AYCG.ctg20.91	biological_process
GO:0003824	AYCG.ctg20.91	molecular_function
GO:0005524	AYCG.ctg3.440	molecular_function
GO:0016567	AYCG.ctg37.8	biological_process
GO:0003676	AYCG.ctg37.8	molecular_function
GO:0006811	AYCG.ctg7.697	biological_process
GO:0055085	AYCG.ctg7.697	biological_process
GO:0005216	AYCG.ctg7.697	molecular_function
GO:0005515	AYCG.ctg7.697	molecular_function
GO:0016020	AYCG.ctg7.697	cellular_component
GO:0005739	add.AYCG.ctg34.88	cellular_component
GO:0046983	AYCG.ctg18.205	molecular_function
GO:0042802	AYCG.ctg18.205	molecular_function
GO:0005515	AYCG.ctg18.205	molecular_function
GO:0005634	AYCG.ctg18.205	cellular_component
GO:0005515	add.AYCG.ctg4.66	molecular_function
GO:0016226	AYCG.ctg7.42	biological_process
GO:0005506	AYCG.ctg7.42	molecular_function
GO:0051536	AYCG.ctg7.42	molecular_function
GO:0046488	AYCG.ctg9.629	biological_process
GO:0006801	AYCG.ctg9.629	biological_process
GO:0046872	AYCG.ctg9.629	molecular_function
GO:0016307	AYCG.ctg9.629	molecular_function
GO:0003676	AYCG.ctg7.182	molecular_function
GO:0015743	AYCG.ctg16.105	biological_process
GO:0055085	AYCG.ctg16.105	biological_process
GO:0022857	AYCG.ctg16.105	molecular_function
GO:0005886	AYCG.ctg16.105	cellular_component
GO:0055085	AYCG.ctg5.711	biological_process
GO:0022857	AYCG.ctg5.711	molecular_function
GO:0016021	AYCG.ctg5.711	cellular_component
GO:0016020	AYCG.ctg5.711	cellular_component
GO:0006310	AYCG.ctg14.53	biological_process
GO:0006281	AYCG.ctg14.53	biological_process
GO:0019079	AYCG.ctg14.53	biological_process
GO:0006355	AYCG.ctg14.53	biological_process
GO:0009378	AYCG.ctg14.53	molecular_function
GO:0008134	AYCG.ctg14.53	molecular_function
GO:0003724	AYCG.ctg14.53	molecular_function
GO:0003723	AYCG.ctg14.53	molecular_function
GO:0016887	AYCG.ctg14.53	molecular_function
GO:0003678	AYCG.ctg14.53	molecular_function
GO:0005524	AYCG.ctg14.53	molecular_function
GO:0055085	add.AYCG.ctg809.6	biological_process
GO:0022857	add.AYCG.ctg809.6	molecular_function
GO:0006355	AYCG.ctg55.12	biological_process
GO:0006351	AYCG.ctg55.12	biological_process
GO:0003677	AYCG.ctg55.12	molecular_function
GO:0006355	AYCG.ctg47.14	biological_process
GO:0009725	AYCG.ctg47.14	biological_process
GO:0003677	AYCG.ctg47.14	molecular_function
GO:0005634	AYCG.ctg47.14	cellular_component
GO:0006355	add.AYCG.ctg2.172	biological_process
GO:0006525	add.AYCG.ctg2.172	biological_process
GO:0003700	add.AYCG.ctg2.172	molecular_function
GO:0055085	AYCG.ctg22.230	biological_process
GO:0042626	AYCG.ctg22.230	molecular_function
GO:0016301	AYCG.ctg22.230	molecular_function
GO:0003924	AYCG.ctg22.230	molecular_function
GO:0005524	AYCG.ctg22.230	molecular_function
GO:0005525	AYCG.ctg22.230	molecular_function
GO:0016021	AYCG.ctg22.230	cellular_component
GO:0006614	add.AYCG.ctg2.52	biological_process
GO:0006355	add.AYCG.ctg2.52	biological_process
GO:0008134	add.AYCG.ctg2.52	molecular_function
GO:0008017	add.AYCG.ctg2.52	molecular_function
GO:0005524	add.AYCG.ctg2.52	molecular_function
GO:0005525	add.AYCG.ctg2.52	molecular_function
GO:0007275	AYCG.ctg41.39	biological_process
GO:0030244	AYCG.ctg41.39	biological_process
GO:0016760	AYCG.ctg41.39	molecular_function
GO:0016760	AYCG.ctg41.39	molecular_function
GO:0016021	AYCG.ctg41.39	cellular_component
GO:0016020	AYCG.ctg41.39	cellular_component
GO:0008168	AYCG.ctg19.110	molecular_function
GO:0006260	add.AYCG.ctg2.178	biological_process
GO:0003677	add.AYCG.ctg2.178	molecular_function
GO:0005664	add.AYCG.ctg2.178	cellular_component
GO:0071704	AYCG.ctg7.1048	biological_process
GO:0005975	AYCG.ctg7.1048	biological_process
GO:0016868	AYCG.ctg7.1048	molecular_function
GO:0004129	add.AYCG.ctg375.3	molecular_function
GO:0005507	add.AYCG.ctg375.3	molecular_function
GO:0016020	add.AYCG.ctg375.3	cellular_component
GO:0006355	AYCG.ctg14.413	biological_process
GO:0006364	AYCG.ctg14.413	biological_process
GO:0008134	AYCG.ctg14.413	molecular_function
GO:0003723	AYCG.ctg14.413	molecular_function
GO:0003677	AYCG.ctg14.413	molecular_function
GO:0032040	AYCG.ctg14.413	cellular_component
GO:0005730	AYCG.ctg14.413	cellular_component
GO:0030244	AYCG.ctg19.148	biological_process
GO:0016760	AYCG.ctg19.148	molecular_function
GO:0016760	AYCG.ctg19.148	molecular_function
GO:0016020	AYCG.ctg19.148	cellular_component
GO:0055114	add.AYCG.ctg34.112	biological_process
GO:0051287	add.AYCG.ctg34.112	molecular_function
GO:0050661	add.AYCG.ctg34.112	molecular_function
GO:0016616	add.AYCG.ctg34.112	molecular_function
GO:0055114	add.AYCG.ctg1009.4	biological_process
GO:0016491	add.AYCG.ctg1009.4	molecular_function
GO:0015986	AYCG.ctg23.174	biological_process
GO:0046933	AYCG.ctg23.174	molecular_function
GO:0006886	AYCG.ctg18.39	biological_process
GO:0007165	AYCG.ctg18.39	biological_process
GO:0016192	AYCG.ctg18.39	biological_process
GO:0016021	AYCG.ctg18.39	cellular_component
GO:0016020	AYCG.ctg18.39	cellular_component
GO:0006468	AYCG.ctg34.91	biological_process
GO:0005524	AYCG.ctg34.91	molecular_function
GO:0004672	AYCG.ctg34.91	molecular_function
GO:0016192	AYCG.ctg2.842	biological_process
GO:0016021	AYCG.ctg2.842	cellular_component
GO:0016791	AYCG.ctg20.40	molecular_function
GO:0005524	AYCG.ctg3.641	molecular_function
GO:0003676	AYCG.ctg3.641	molecular_function
GO:0006357	AYCG.ctg18.17	biological_process
GO:0031145	AYCG.ctg18.17	biological_process
GO:0006355	AYCG.ctg18.17	biological_process
GO:0009271	AYCG.ctg18.17	biological_process
GO:0003700	AYCG.ctg18.17	molecular_function
GO:0008270	AYCG.ctg18.17	molecular_function
GO:0046872	AYCG.ctg18.17	molecular_function
GO:0005680	AYCG.ctg18.17	cellular_component
GO:0005975	AYCG.ctg36.119	biological_process
GO:0004565	AYCG.ctg36.119	molecular_function
GO:0030246	AYCG.ctg36.119	molecular_function
GO:0009341	AYCG.ctg36.119	cellular_component
GO:0005515	AYCG.ctg1.499	molecular_function
GO:0006468	AYCG.ctg1.569	biological_process
GO:0005515	AYCG.ctg1.569	molecular_function
GO:0005524	AYCG.ctg1.569	molecular_function
GO:0004672	AYCG.ctg1.569	molecular_function
GO:0055114	AYCG.ctg14.183	biological_process
GO:0005506	AYCG.ctg14.183	molecular_function
GO:0016705	AYCG.ctg14.183	molecular_function
GO:0020037	AYCG.ctg14.183	molecular_function
GO:0046872	AYCG.ctg21.291	molecular_function
GO:0008716	AYCG.ctg21.291	molecular_function
GO:0005524	AYCG.ctg21.291	molecular_function
GO:0055114	AYCG.ctg26.95	biological_process
GO:0005506	AYCG.ctg26.95	molecular_function
GO:0016705	AYCG.ctg26.95	molecular_function
GO:0020037	AYCG.ctg26.95	molecular_function
GO:0006397	AYCG.ctg10.76	biological_process
GO:0046872	AYCG.ctg10.76	molecular_function
GO:0000445	AYCG.ctg10.76	cellular_component
GO:0016567	AYCG.ctg17.20	biological_process
GO:0046872	AYCG.ctg17.20	molecular_function
GO:0004842	AYCG.ctg17.20	molecular_function
GO:0043531	add.AYCG.ctg26.39	molecular_function
GO:0016021	add.AYCG.ctg24.159	cellular_component
GO:0006355	add.AYCG.ctg2.379	biological_process
GO:0003700	add.AYCG.ctg2.379	molecular_function
GO:0006355	AYCG.ctg34.200	biological_process
GO:0003677	AYCG.ctg34.200	molecular_function
GO:0006413	add.AYCG.ctg27.5	biological_process
GO:0003723	add.AYCG.ctg27.5	molecular_function
GO:0003676	add.AYCG.ctg27.5	molecular_function
GO:0003743	add.AYCG.ctg27.5	molecular_function
GO:0006811	AYCG.ctg48.47	biological_process
GO:0055085	AYCG.ctg48.47	biological_process
GO:0005216	AYCG.ctg48.47	molecular_function
GO:0005515	AYCG.ctg48.47	molecular_function
GO:0016020	AYCG.ctg48.47	cellular_component
GO:0016021	AYCG.ctg21.30	cellular_component
GO:0055114	add.AYCG.ctg24.176	biological_process
GO:0005507	add.AYCG.ctg24.176	molecular_function
GO:0016491	add.AYCG.ctg24.176	molecular_function
GO:0008017	AYCG.ctg97.35	molecular_function
GO:0005515	AYCG.ctg97.35	molecular_function
GO:0046983	AYCG.ctg46.2	molecular_function
GO:0009058	AYCG.ctg5.777	biological_process
GO:0006629	AYCG.ctg5.777	biological_process
GO:0016787	AYCG.ctg5.777	molecular_function
GO:0016788	AYCG.ctg5.777	molecular_function
GO:0016787	AYCG.ctg26.45	molecular_function
GO:0006396	add.AYCG.ctg31.143	biological_process
GO:0003723	add.AYCG.ctg31.143	molecular_function
GO:0006886	AYCG.ctg2.572	biological_process
GO:0006888	AYCG.ctg2.572	biological_process
GO:0008270	AYCG.ctg2.572	molecular_function
GO:0003677	AYCG.ctg2.572	molecular_function
GO:0030127	AYCG.ctg2.572	cellular_component
GO:0008270	AYCG.ctg1.125	molecular_function
GO:0005515	AYCG.ctg1.125	molecular_function
GO:0016567	add.AYCG.ctg8.72	biological_process
GO:0004842	add.AYCG.ctg8.72	molecular_function
GO:0008270	add.AYCG.ctg8.72	molecular_function
GO:0005515	add.AYCG.ctg8.72	molecular_function
GO:0006744	AYCG.ctg4.385	biological_process
GO:0055114	AYCG.ctg4.385	biological_process
GO:0004497	AYCG.ctg4.385	molecular_function
GO:0008199	AYCG.ctg4.385	molecular_function
GO:0046872	AYCG.ctg4.385	molecular_function
GO:0016491	AYCG.ctg4.385	molecular_function
GO:0071805	AYCG.ctg14.368	biological_process
GO:0015079	AYCG.ctg14.368	molecular_function
GO:0016020	AYCG.ctg14.368	cellular_component
GO:0006694	AYCG.ctg14.23	biological_process
GO:0055114	AYCG.ctg14.23	biological_process
GO:0016616	AYCG.ctg14.23	molecular_function
GO:0051287	AYCG.ctg14.23	molecular_function
GO:0003824	AYCG.ctg14.23	molecular_function
GO:0003854	AYCG.ctg14.23	molecular_function
GO:0016491	AYCG.ctg14.23	molecular_function
GO:0016787	AYCG.ctg7.548	molecular_function
GO:0003676	AYCG.ctg7.548	molecular_function
GO:0005524	AYCG.ctg7.548	molecular_function
GO:0003677	AYCG.ctg7.548	molecular_function
GO:0006468	AYCG.ctg28.114	biological_process
GO:0006355	AYCG.ctg28.114	biological_process
GO:0009271	AYCG.ctg28.114	biological_process
GO:0005515	AYCG.ctg28.114	molecular_function
GO:0004672	AYCG.ctg28.114	molecular_function
GO:0005524	AYCG.ctg28.114	molecular_function
GO:0006886	AYCG.ctg10.461	biological_process
GO:0016192	AYCG.ctg10.461	biological_process
GO:0005515	AYCG.ctg10.461	molecular_function
GO:0016757	AYCG.ctg32.111	molecular_function
GO:0005515	AYCG.ctg32.111	molecular_function
GO:0006468	AYCG.ctg6.382	biological_process
GO:0005515	AYCG.ctg6.382	molecular_function
GO:0005524	AYCG.ctg6.382	molecular_function
GO:0004672	AYCG.ctg6.382	molecular_function
GO:0006511	AYCG.ctg11.89	biological_process
GO:0007275	AYCG.ctg11.89	biological_process
GO:0003712	AYCG.ctg11.89	molecular_function
GO:0046872	AYCG.ctg11.89	molecular_function
GO:0005737	AYCG.ctg11.89	cellular_component
GO:0000124	AYCG.ctg11.89	cellular_component
GO:0008270	AYCG.ctg2.540	molecular_function
GO:0005515	AYCG.ctg2.540	molecular_function
GO:0046872	AYCG.ctg14.296	molecular_function
GO:0005515	AYCG.ctg9.659	molecular_function
